Sku,Delivery_time,Product_id,category,level,url,brand,img,Variant,source_url,desc1,um,source,href,region_name,title,price1,Saller,price,desc
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-16a-dp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 16A DP ‘C’ MCB,380.00,,261.06,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-16a-sp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 16A SP ‘C’ MCB,210.00,,144.27,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-25a-dp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 25A DP ‘C’ MCB,380.00,,261.06,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-32a-dp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 32A DP ‘C’ MCB,380.00,,261.06,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-20a-sp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 20A SP ‘C’ MCB,210.00,,144.27,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-6a-dp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 6A DP ‘C’ MCB,380.00,,261.06,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-32a-sp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 32A SP ‘C’ MCB,210.00,,144.27,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-20a-dp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 20A DP ‘C’ MCB,380.00,,261.06,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-10a-sp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 10A SP ‘C’ MCB,210.00,,144.27,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-25a-sp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 25A SP ‘C’ MCB,210.00,,144.27,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/anchor-roma-uno-mini-modular-c-type-6a-sp-c-mcb/,,,1,,,,,,,Anchor Roma UNO Mini Modular ‘C’ Type 6A SP ‘C’ MCB,210.00,,144.27,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/anchor-woods-indicator-night-lamp-with-led-long-life-240v/,,,1,,,,,,,Anchor woods Indicator / night lamp with LED (Long life)-240V,255.00,,175.19,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-home-series-6a-2-pin-socket-gm-8018/,,,1,,,,,,,GM G-Home Series – 6A 2 Pin Socket GM 8018,23.00,,18.40,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/gm-g-home-series-mini-electronic-dimmer-gm-8026/,,,1,,,,,,,GM G-Home Series – Mini Electronic Dimmer GM 8026,165.00,,132.00,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/gm-g-home-series-eme-mini-4-step-fan-regulator-gm-8029/,,,1,,,,,,,GM G-Home Series – EME Mini 4 Step Fan Regulator GM 8029,229.00,,183.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-home-series-6a-2-pin-socket-safety-shutter-gm-8017/,,,1,,,,,,,GM G-Home Series – 6A 2 Pin Socket with Safety Shutter GM 8017,24.00,,19.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-home-series-medium-tv-antenna-socket-gm-8024/,,,1,,,,,,,GM G-Home Series – Medium TV Antenna Socket GM 8024,34.00,,27.20,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-vayu-10ax-bell-push-switch-gm-8103/,,,1,,,,,,,GM G-Home Series – Vayu 10AX Bell Push Switch GM 8103,21.50,,17.20,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/gm-g-home-series-eme-5-step-fan-regulator-gm-8030/,,,1,,,,,,,GM G-Home Series – EME 5 Step Fan Regulator GM 8030,253.00,,202.40,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-vayu-10ax-2-way-switch-gm-8102/,,,1,,,,,,,GM G-Home Series – Vayu 10AX. 2 Way Switch GM 8102,21.50,,17.20,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-vayu-10ax-1-way-switch-gm-8101/,,,1,,,,,,,GM G-Home Series – Vayu 10AX. 1 Way Switch GM 8101,19.00,,15.20,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/gm-g-home-series-medium-electronic-dimmer-gm-8027/,,,1,,,,,,,GM G-Home Series – Medium Electronic Dimmer GM 8027,175.00,,140.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-veda-10ax-1-way-switch-gm-8001/,,,1,,,,,,,GM G-Home Series – Veda 10AX. 1 Way Switch GM 8001,19.50,,15.60,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-home-series-mini-tv-antenna-socket-gm-8023/,,,1,,,,,,,GM G-Home Series – Mini TV Antenna Socket GM 8023,32.00,,25.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-veda-10ax-bell-push-switch-gm-8003/,,,1,,,,,,,GM G-Home Series – Veda 10AX Bell Push Switch GM 8003,22.00,,17.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-veda-10ax-2-way-switch-gm-8002/,,,1,,,,,,,GM G-Home Series – Veda 10AX. 2 Way Switch GM 8002,22.00,,17.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-veda-indicator-gm-8004/,,,1,,,,,,,GM G-Home Series – Veda Indicator GM 8004,22.00,,17.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-vayu-indicator-gm-8104/,,,1,,,,,,,GM G-Home Series – Vayu Indicator GM 8104,21.50,,17.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-home-series-10a-2-1-socket-gm-8020/,,,1,,,,,,,GM G-Home Series – 10A 2 In 1 Socket GM 8020,31.00,,24.80,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-home-series-13a-international-socket-gm-8021/,,,1,,,,,,,GM G-Home Series – 13A International Socket GM 8021,44.00,,35.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-16-amp-axton-3-pin-plug-top-with-indicator-gm-3304/,,,1,,,,,,,GM G-Magic Series – 16 Amp. Axton 3 Pin Plug Top with Indicator GM 3304,68.00,,54.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-16-amp-magnus-3-pin-plug-top-with-indicator-gm-3306/,,,1,,,,,,,GM G-Magic Series – 16 Amp. Magnus 3 Pin Plug Top with Indicator GM 3306,68.00,,54.40,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/gm-g-magic-series-12-module-g-met-plate-gm-1106/,,,1,,,,,,,GM G-Magic Series – 12 Module G-MET Plate GM 1106,149.00,,119.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-16-amp-elite-3-pin-plug-top-with-lds-system-gm-3004/,,,1,,,,,,,GM G-Magic Series – 16 Amp. Elite 3 Pin Plug Top with LDS System GM 3004,62.00,,49.60,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-16-amp-safe-3-pin-plug-top-gm-3002/,,,1,,,,,,,GM G-Magic Series – 16 Amp. Safe 3 Pin Plug Top GM 3002,56.00,,44.80,
,,, Electrical Circuit Breakers/Distribution Boxes',3,http://buildkar.com/shop/electrical/circuit-breakersdistribution-boxes/gm-g-magic-series-16a-switchsocket-junction-box-gm-1095/,,,1,,,,,,,GM G-Magic Series – 16A Switch/Socket Junction Box GM 1095,22.00,,17.60,
,,, Electrical Circuit Breakers/Distribution Boxes',3,http://buildkar.com/shop/electrical/circuit-breakersdistribution-boxes/gm-g-magic-series-16a-5-in-one-junction-box-gm-1097/,,,1,,,,,,,GM G-Magic Series – 16A 5 In One Junction Box GM 1097,34.00,,27.20,
,,, Electrical Circuit Breakers/Distribution Boxes',3,http://buildkar.com/shop/electrical/circuit-breakersdistribution-boxes/gm-g-magic-series-16a-3-in-one-junction-box-gm-1096/,,,1,,,,,,,GM G-Magic Series – 16A 3 In One Junction Box GM 1096,30.00,,24.00,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/gm-g-magic-series-16-module-g-met-plate-gm-1107/,,,1,,,,,,,GM G-Magic Series – 16 Module G-MET Plate GM 1107,159.00,,127.20,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-16ax-1-way-switch-gm-1044/,,,1,,,,,,,GM G-Magic Series – 16AX 1 way Switch GM 1044,99.00,,79.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-16amp-3-pin-multi-plug-adaptor-gm-3050/,,,1,,,,,,,GM G-Magic Series – 16Amp. 3 Pin Multi Plug Adaptor GM 3050,120.00,,96.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-16ax-gama-1-way-switch-gm-1046/,,,1,,,,,,,GM G-Magic Series – 16AX Gama 1 way Switch GM 1046,112.00,,89.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-16ax-gama-2-way-switch-gm-1047/,,,1,,,,,,,GM G-Magic Series – 16AX Gama 2 way Switch GM 1047,133.00,,106.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-in-1-international-socket-gm-1021/,,,1,,,,,,,GM G-Magic Series – 2 In 1 International Socket GM 1021,58.00,,46.40,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/gm-g-magic-series-18-module-g-met-plate-gm-1108/,,,1,,,,,,,GM G-Magic Series – 18 Module G-MET Plate GM 1108,173.00,,138.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-conversion-plug-gm-3006/,,,1,,,,,,,GM G-Magic Series – 2 Pin Conversion Plug GM 3006,18.00,,14.40,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-2-line-telephone-jack-gm-1034/,,,1,,,,,,,GM G-Magic Series – 2 Line Telephone Jack GM 1034,70.00,,56.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-socket-gm-1020-10-a/,,,1,,,,,,,GM G-Magic Series – 2 Pin Socket GM 1020 (10 A),41.00,,32.80,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-plug-gm-3052/,,,1,,,,,,,GM G-Magic Series – 2 Pin Plug GM 3052,15.00,,12.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-socket-with-safety-shutter-gm-1017/,,,1,,,,,,,GM G-Magic Series – 2 Pin Socket with Safety Shutter GM 1017,33.00,,26.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-plugsocket-gm-3054/,,,1,,,,,,,GM G-Magic Series – 2 Pin Plug/Socket GM 3054,27.00,,21.60,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-multi-plug-adaptor-gm-3051/,,,1,,,,,,,GM G-Magic Series – 2 Pin Multi Plug Adaptor GM 3051,34.00,,27.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-socket-with-safety-shutter-gm-1018/,,,1,,,,,,,GM G-Magic Series – 2 Pin Socket with Safety Shutter GM 1018,33.00,,26.40,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-2-way-switch-gm-1002/,,,1,,,,,,,GM G-Magic Series – 2 Way Switch GM 1002,30.00,,24.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-16ax-two-way-switch-gm-1045/,,,1,,,,,,,GM G-Magic Series – 16AX Two way Switch GM 1045,112.00,,89.60,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-3-pin-multi-plug-adaptor-gm-3048/,,,1,,,,,,,GM G-Magic Series – 3 Pin Multi Plug Adaptor GM 3048,85.00,,68.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-travel-universal-adaptor-gm-3007/,,,1,,,,,,,GM G-Magic Series – 2 Pin Travel Universal Adaptor GM 3007,137.00,,109.60,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-3-pin-multi-socket-gm-1019/,,,1,,,,,,,GM G-Magic Series – 3 Pin Multi Socket GM 1019,43.00,,34.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-travel-universal-multi-plug-gm-3011/,,,1,,,,,,,GM G-Magic Series – 2 Pin Travel Universal Multi Plug GM 3011,145.00,,116.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-3-pin-universal-adaptor-gm-3049/,,,1,,,,,,,GM G-Magic Series – 3 Pin Universal Adaptor GM 3049,80.00,,64.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-2-pin-square-travel-universal-adaptor-gm-3009/,,,1,,,,,,,GM G-Magic Series – 2 Pin Square Travel Universal Adaptor GM 3009,155.00,,124.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-3-pin-travel-universal-adaptor-gm-3008/,,,1,,,,,,,GM G-Magic Series – 3 Pin Travel Universal Adaptor GM 3008,161.00,,128.80,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-3-pin-travel-universal-multi-plug-gm-3012/,,,1,,,,,,,GM G-Magic Series – 3 Pin Travel Universal Multi Plug GM 3012,165.00,,132.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-3-pin-travel-universal-adaptor-gm-3013/,,,1,,,,,,,GM G-Magic Series – 3 Pin Travel Universal Adaptor GM 3013,185.00,,148.00,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/gm-g-magic-series-4-module-g-met-plate-gm-1102/,,,1,,,,,,,GM G-Magic Series – 4 Module G-MET Plate GM 1102,64.00,,51.20,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-32amp-d-p-switch-gm-1053/,,,1,,,,,,,GM G-Magic Series – 32Amp D. P Switch GM 1053,180.00,,144.00,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/gm-g-magic-series-4-5-x-10-5-g-wood-plate-gm-1113/,,,1,,,,,,,GM G-Magic Series – 4.5 x 10.5 G-Wood Plate GM 1113,95.00,,76.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-vyoma-10ax-bell-push-switch-gm-8113/,,,1,,,,,,,GM G-Home Series – Vyoma 10AX Bell Push Switch GM 8113,21.00,,16.80,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-vyoma-10ax-1-way-switch-gm-8111/,,,1,,,,,,,GM G-Home Series – Vyoma 10AX. 1 Way Switch GM 8111,18.50,,14.80,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-4-line-telephone-jack-gm-1035/,,,1,,,,,,,GM G-Magic Series – 4 Line Telephone Jack GM 1035,94.00,,75.20,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/gm-g-magic-series-3-module-g-met-plate-gm-1101/,,,1,,,,,,,GM G-Magic Series – 3 Module G-MET Plate GM 1101,59.00,,47.20,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-vyoma-indicator-gm-8114/,,,1,,,,,,,GM G-Home Series – Vyoma Indicator GM 8114,21.00,,16.80,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-home-series-vyoma-10ax-2-way-switch-gm-8112/,,,1,,,,,,,GM G-Home Series – Vyoma 10AX. 2 Way Switch GM 8112,21.00,,16.80,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/gm-g-magic-series-10-5-x-12-5-g-wood-plate-gm-1160/,,,1,,,,,,,GM G-Magic Series – 10.5 x 12.5 G-Wood Plate GM 1160,192.00,,153.60,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/gm-g-magic-series-1-2-module-g-met-plate-gm-1100/,,,1,,,,,,,GM G-Magic Series – 1 & 2 Module G-MET Plate GM 1100,44.00,,35.20,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/gm-g-magic-series-10a-switch-socket-combined-gm-1042/,,,1,,,,,,,GM G-Magic Series – 10A Switch Socket Combined GM 1042,75.00,,60.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-1-way-switch-gm-1001/,,,1,,,,,,,GM G-Magic Series – 1 Way Switch GM 1001,24.00,,19.20,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-6-16a-3-in-one-universal-s-s-combined-with-junction-box-gm-1049/,,,1,,,,,,,GM G-Magic Series – 6 & 16A 3 In One Universal S.S Combined with Junction Box GM 1049,220.00,,176.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-6-16amp-3-in-one-universal-switch-socket-combined-gm-1050/,,,1,,,,,,,GM G-Magic Series – 6 & 16Amp 3 In One Universal Switch Socket Combined GM 1050,191.00,,152.80,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/gm-g-magic-series-6-16amp-5-in-one-universal-switch-socket-combined-gm-1051/,,,1,,,,,,,GM G-Magic Series – 6 & 16Amp 5 In One Universal Switch Socket Combined GM 1051,239.00,,191.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-6-16amp-universal-socket-gm-1048/,,,1,,,,,,,GM G-Magic Series – 6 & 16Amp Universal Socket GM 1048,105.00,,84.00,
